33|HUAWEI P8, Original, nuevo, sellado, Garantia 1 aÃ±o, tienda en Miraflores|1269|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/huawei-p8-original-nuevo-sellado-garantia-1-ano-tienda-en-miraflores-iid-851559993|http://images04.olx-st.com/ui/77/18/73/t_1449575586_851559993_1.jpg
34|Samsung galaxy s4 libre de operador|385|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-s4-libre-de-operador-iid-851822339|http://images01.olx-st.com/ui/77/76/42/t_1449687685_851822339_1.jpg
35|IPHONE 6 DE 16GB SOLO CON UNA SEMANA DE USO|1649|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6-de-16gb-solo-con-una-semana-de-uso-iid-851821832|http://images02.olx-st.com/ui/55/82/73/t_1449687653_851821832_1.jpg
36|Vendo Samsung Salaxy S4 4G|500|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/vendo-samsung-salaxy-s4-4g-iid-851821799|http://images04.olx-st.com/ui/73/04/73/t_1449687651_851821799_1.jpg
37|Huawei P8 lite... Nuevo Caja Sellada|750|TelÃ©fonos - Celulares - Trujillo|http://trujillo.olx.com.pe/huawei-p8-lite-nuevo-caja-sellada-iid-851821136|http://images01.olx-st.com/ui/93/98/05/t_1449687588_851821136_1.jpg
38|iPhone 6 de 64 Gigas|1490|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6-de-64-gigas-iid-851821032|http://images03.olx-st.com/ui/67/82/35/t_1449687552_851821032_1.jpg
39|iPhone 6s Chino|650|TelÃ©fonos - Celulares - Chiclayo|http://chiclayo.olx.com.pe/iphone-6s-chino-iid-851820993|http://images03.olx-st.com/ui/54/41/49/t_1449687542_851820993_1.jpg
40|LG G2 MINI BLANCO|350|TelÃ©fonos - Celulares - Arequipa|http://ciudadarequipa.olx.com.pe/lg-g2-mini-blanco-iid-851820875|http://images03.olx-st.com/ui/51/86/49/t_1449687500_851820875_1.jpg
41|LG G2 MINI 4G LTE|420|TelÃ©fonos - Celulares - Tacna|http://ciudadtacna.olx.com.pe/lg-g2-mini-4g-lte-iid-851820779|http://images02.olx-st.com/ui/51/72/75/t_1449687466_851820779_1.jpg
42|CAMARA LUMIX DMCFH10|160|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/camara-lumix-dmcfh10-iid-851820771|http://images02.olx-st.com/ui/99/69/16/t_1449687463_851820771_1.jpg
43|Samsung S6 64GB. Nuevo.|2600|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-s6-64gb-nuevo-iid-851820755|http://images02.olx-st.com/ui/61/10/17/t_1449687457_851820755_1.jpg
44|IPhone 6 Plus Gold Con Boleta En Mano|1950|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6-plus-gold-con-boleta-en-mano-iid-851820687|http://images04.olx-st.com/ui/66/54/60/t_1449687437_851820687_1.jpg
45|Huawei p8 lite libre de operador|620|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/huawei-p8-lite-libre-de-operador-iid-851820678|http://images01.olx-st.com/ui/81/44/62/t_1449687433_851820678_1.jpg
46|Samsung galaxy alpha dorado|640|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-alpha-dorado-iid-851820600|http://images04.olx-st.com/ui/51/61/31/t_1449687407_851820600_1.jpg
47|MOTO X 1RA GENERACION|480|TelÃ©fonos - Celulares - Tacna|http://ciudadtacna.olx.com.pe/moto-x-1ra-generacion-iid-851820549|http://images04.olx-st.com/ui/61/56/95/t_1449687389_851820549_1.jpg
48|Vendo cargador Master g|50|TelÃ©fonos - Celulares - Chiclayo|http://chiclayo.olx.com.pe/vendo-cargador-master-g-iid-851820520|http://images02.olx-st.com/ui/58/58/43/t_1449687380_851820520_1.jpg
49|Vendo mi Sony Xperia M 2|500|TelÃ©fonos - Celulares - Chincha|http://chincha.olx.com.pe/vendo-mi-sony-xperia-m-2-iid-851820343|http://images01.olx-st.com/ui/77/47/94/t_1449687324_851820343_1.jpg
50|Woo orion de 4gb internas|290|TelÃ©fonos - Celulares - Arequipa|http://ciudadarequipa.olx.com.pe/woo-orion-de-4gb-internas-iid-851820338|http://images04.olx-st.com/ui/98/45/75/t_1449687320_851820338_1.jpg
51|Onw s4025 libre de operador|320|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/onw-s4025-libre-de-operador-iid-851820182|http://images04.olx-st.com/ui/58/94/90/t_1449687267_851820182_1.jpg
52|MOTO X 2DA GENERACION BLANCO BAMBU|800|TelÃ©fonos - Celulares - Tacna|http://ciudadtacna.olx.com.pe/moto-x-2da-generacion-blanco-bambu-iid-851820117|http://images04.olx-st.com/ui/51/12/88/t_1449687245_851820117_1.jpg
53|iPhone 6 d/ 64 GIGAS|1490|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6-d-64-gigas-iid-851820103|http://images02.olx-st.com/ui/84/18/80/t_1449687242_851820103_1.jpg
54|Cambio iPhone 4s|400|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/cambio-iphone-4s-iid-851819993|http://images01.olx-st.com/ui/90/24/83/t_1449687202_851819993_1.jpg
55|CELULAR MOTOROLA i418.|65|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/celular-motorola-i418-iid-851819928|http://images03.olx-st.com/ui/83/88/28/t_1449687178_851819928_1.jpg
56|Hawei p8 con su protector inteligente ,liberado|900|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/hawei-p8-con-su-protector-inteligente-liberado-iid-851819849|http://images02.olx-st.com/ui/93/13/91/t_1449687155_851819849_1.jpg
57|vendo huawei p8 lite LIBRE 16GB Camara 13MP|680|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/vendo-huawei-p8-lite-libre-16gb-camara-13mp-iid-851819712|http://images02.olx-st.com/ui/68/98/78/t_1449687109_851819712_1.jpg
58|Vendo mi moto xt925 esta sin acesorios solo el telefono|430|TelÃ©fonos - Celulares - Barranca|http://barranca.olx.com.pe/vendo-mi-moto-xt925-esta-sin-acesorios-solo-el-telefono-iid-851819705|http://images03.olx-st.com/ui/92/11/97/t_1449687106_851819705_1.jpg
59|APPLE IPHONE 6S 16GB A 2 MIL SOLES!!!! FELIZ NAVIDAD|2000|TelÃ©fonos - Celulares - Loreto|http://loreto-loreto.olx.com.pe/apple-iphone-6s-16gb-a-2-mil-soles-feliz-navidad-iid-851819460|http://images03.olx-st.com/ui/90/85/02/t_1449687027_851819460_1.jpg
60|Sony Xperia M4 Aqua,TENEMOS STOCK, TIENDA EN SAN BORJA.|929|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-m4-aqua-tenemos-stock-tienda-en-san-borja-iid-851819399|http://images03.olx-st.com/ui/56/72/29/t_1449687008_851819399_1.jpg
61|SAMSUNG GALAXY NOTE 5 32GB 4G LIBRE DE FABRICA, NUEVO EN CAJA, GARANTIA, 3 TIENDAS SEGURAS, SOMOS EMPRESA|2399|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-note-5-32gb-4g-libre-de-fabrica-nuevo-en-caja-garantia-3-tiendas-seguras-somos-empresa-iid-851036250|http://images04.olx-st.com/ui/91/76/24/t_1449281161_851036250_1.jpg
62|SONY XPERIA Z5 COMPACT 32GB 4G LIBRE DE FABRICA, NUEVO EN CAJA, GAARANTIA, 3 TIENDAS SEGURAS, SOMOS EMPRESA|1999|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-compact-32gb-4g-libre-de-fabrica-nuevo-en-caja-gaarantia-3-tiendas-seguras-somos-empresa-iid-851160162|http://images02.olx-st.com/ui/55/41/51/t_1449341326_851160162_1.jpg
63|SONY XPERIA Z5 COMPACT 32GB 4G LIBRE DE FABRICA, NUEVO EN CAJA, GAARANTIA, 3 TIENDAS SEGURAS, SOMOS EMPRESA|1999|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-compact-32gb-4g-libre-de-fabrica-nuevo-en-caja-gaarantia-3-tiendas-seguras-somos-empresa-iid-851160162|http://images02.olx-st.com/ui/55/41/51/t_1449341326_851160162_1.jpg
64|OFERTA!!!! GALAXI S6 Quadcore 8mp Libre 4g Android 5.0 32gb NUEVOS ,HAGO ENVÃOS A PROVINCIA.|320|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/oferta-galaxi-s6-quadcore-8mp-libre-4g-android-5-0-32gb-nuevos-hago-envios-a-provincia-iid-851150187|http://images02.olx-st.com/ui/94/14/22/t_1449336873_851150187_1.jpg
65|VENDO CELULAR ALCATEL CASI NUEVO|120|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/vendo-celular-alcatel-casi-nuevo-iid-852484117|http://images04.olx-st.com/ui/77/67/13/t_1449960531_852484117_1.jpg
66|Moto g2 libre para todo 400|400|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/moto-g2-libre-para-todo-400-iid-852484088|http://images02.olx-st.com/ui/65/99/50/t_1449960522_852484088_1.jpg
67|Motorola razr d3|210|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/motorola-razr-d3-iid-852484054|http://images01.olx-st.com/ui/86/71/56/t_1449960503_852484054_1.jpg
68|Celular HTC ONE X|400|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/celular-htc-one-x-iid-852484009|http://images02.olx-st.com/ui/82/99/75/t_1449960485_852484009_1.jpg
69|Own s3030 d doble sim|210|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/own-s3030-d-doble-sim-iid-852484003|http://images04.olx-st.com/ui/83/94/31/t_1449960482_852484003_1.jpg
70|iPhone 6 Plus De 64gb Libre|2000|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6-plus-de-64gb-libre-iid-852484001|http://images02.olx-st.com/ui/75/99/78/t_1449960480_852484001_1.jpg
71|SAMSUNG GALAXY NOTE 5 32GB , LIBRES DE FABRICA STOCK EN COLORES|2399|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-note-5-32gb-libres-de-fabrica-stock-en-colores-iid-852483921|http://images04.olx-st.com/ui/86/73/80/t_1449960452_852483921_1.jpg
72|iPhones 6S 16 Gb Space Grey Sellados Deja Tu iPhone|2650|TelÃ©fonos - Celulares - Trujillo|http://trujillo.olx.com.pe/iphones-6s-16-gb-space-grey-sellados-deja-tu-iphone-iid-852483818|http://images01.olx-st.com/ui/97/80/50/t_1449960397_852483818_1.jpg
73|SONY XPERIA Z5 COMPACT, EQUIPOS SELLADOS , TENEMOS COLORES DISPONIBLES, SOMOS EMPRESA CONTAMOS CON TIENDAS|1999|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-compact-equipos-sellados-tenemos-colores-disponibles-somos-empresa-contamos-con-tiendas-iid-852483815|http://images02.olx-st.com/ui/52/87/68/t_1449960396_852483815_1.jpg
74|moto g 3 generacion 16 gb equipo libre de operador|800|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/moto-g-3-generacion-16-gb-equipo-libre-de-operador-iid-852483787|http://images02.olx-st.com/ui/66/76/74/t_1449960379_852483787_1.jpg
75|Celular todo ok|200|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/celular-todo-ok-iid-852483784|http://images04.olx-st.com/ui/87/78/30/t_1449960378_852483784_1.jpg
76|iPhone 5s 16gb|850|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-5s-16gb-iid-852483779|http://images02.olx-st.com/ui/91/81/38/t_1449960374_852483779_1.jpg
77|SONY XPERIA Z5 COMPACT 4G REAL , SOMOS EMPRESA CON 3 OFICINAS REALES, BRINDAMOS GARANTÃA , COMPRA SEGURO AQUÃ|1999|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-compact-4g-real-somos-empresa-con-3-oficinas-reales-brindamos-garantia-compra-seguro-aqui-iid-852483749|http://images03.olx-st.com/ui/97/77/42/t_1449960364_852483749_1.jpg
78|Samsung Galaxy Ace Style desbloqueado|320|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-ace-style-desbloqueado-iid-852483717|http://images03.olx-st.com/ui/61/79/78/t_1449960349_852483717_1.jpg
79|CELULAR WOO OFERTA|250|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/celular-woo-oferta-iid-852483708|http://images03.olx-st.com/ui/79/76/53/t_1449960343_852483708_1.jpg
80|SONY XPERIA Z5 4G LTE LIBRE, EQUIPOS SELLADOS, SOMOS EMPRESA CONTAMOS CON 3 TIENDAS|2399|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-4g-lte-libre-equipos-sellados-somos-empresa-contamos-con-3-tiendas-iid-852483687|http://images01.olx-st.com/ui/76/75/66/t_1449960330_852483687_1.jpg
81|LG G3 stylus, buen estado|580|TelÃ©fonos - Celulares - Tacna|http://ciudadtacna.olx.com.pe/lg-g3-stylus-buen-estado-iid-852483670|http://images03.olx-st.com/ui/83/36/21/t_1449960324_852483670_1.jpg
82|SONY XPERIA Z5 DUAL SIM, SOMOS EMPRESA, BRINDAMOS MEDIO AÃO DE GARANTÃA, CONTAMOS CON 3 TIENDAS FÃSICAS|2399|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-dual-sim-somos-empresa-brindamos-medio-ano-de-garantia-contamos-con-3-tiendas-fisicas-iid-852483611|http://images03.olx-st.com/ui/69/68/54/t_1449960294_852483611_1.jpg
83|Sony xperia|130|TelÃ©fonos - Celulares - Huancayo|http://huancayo.olx.com.pe/sony-xperia-iid-852483602|http://images04.olx-st.com/ui/70/68/74/t_1449960288_852483602_1.jpg
84|SAMSUNG GALAXY S6 EDGE PLUS 32GB , COLOR NEGRO , ENTREGA EN TIENDA O DELIVERY|2450|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-s6-edge-plus-32gb-color-negro-entrega-en-tienda-o-delivery-iid-852483580|http://images02.olx-st.com/ui/77/59/41/t_1449960273_852483580_1.jpg
85|Nokia lumia 520 detalle|110|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/nokia-lumia-520-detalle-iid-852483574|http://images03.olx-st.com/ui/57/64/12/t_1449960269_852483574_1.jpg
86|SONY XPERIA Z5 PREMIUM 4G LTE, SOMOS EMPRESA, BRINDAMOS GARANTÃA REAL , CONTAMOS CON 3 TIENDAS|2799|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-premium-4g-lte-somos-empresa-brindamos-garantia-real-contamos-con-3-tiendas-iid-852483544|http://images04.olx-st.com/ui/82/64/36/t_1449960254_852483544_1.jpg
87|SONY XPERIA Z5 PREMIUM DUAL SIM 4G, SOMOS EMPRESA CON 3 OFICINAS REALES, BRINDAMOS GARANTÃA, COMPRA SEGURO AQUÃ|2799|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-premium-dual-sim-4g-somos-empresa-con-3-oficinas-reales-brindamos-garantia-compra-seguro-aqui-iid-852483387|http://images03.olx-st.com/ui/59/46/40/t_1449960181_852483387_1.jpg
88|Sony xperia arc para repuesto|130|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-arc-para-repuesto-iid-852483344|http://images03.olx-st.com/ui/67/49/95/t_1449960164_852483344_1.jpg
89|IPHONE 6S PLUS 64GB, SOMOS EMPRESA CON 3 OFICINAS , BRINDAMOS GARANTÃA CIEN POR CIENTO, COMPRA SEGURO|3499|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6s-plus-64gb-somos-empresa-con-3-oficinas-brindamos-garantia-cien-por-ciento-compra-seguro-iid-852483324|http://images02.olx-st.com/ui/97/43/65/t_1449960155_852483324_1.jpg
90|Compro iPhone 6 Bitel a 800|800|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/compro-iphone-6-bitel-a-800-iid-852483276|
91|IPHONE 6S PLUS 128GB, SOMOS EMPRESA CON 3 TIENDAS FÃSICAS , BRINDAMOS GARANTÃA REAL, COMPRA SEGURO|3950|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/iphone-6s-plus-128gb-somos-empresa-con-3-tiendas-fisicas-brindamos-garantia-real-compra-seguro-iid-852483218|http://images02.olx-st.com/ui/64/39/76/t_1449960100_852483218_1.jpg
92|Ipad Air 2 Nuevo Vendo o cambio por Iphone 6 Plus OCACION|1499|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/ipad-air-2-nuevo-vendo-o-cambio-por-iphone-6-plus-ocacion-iid-851742941|http://images01.olx-st.com/ui/97/67/87/t_1449669661_851742941_1.jpg
93|SONY XPERIA Z5 E6683 32GB 3GB DE RAM 4G LTE LIBRE DE FABRICA EN STOCK NEGRO VERDE Y DORADO|2399|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/sony-xperia-z5-e6683-32gb-3gb-de-ram-4g-lte-libre-de-fabrica-en-stock-negro-verde-y-dorado-iid-850828238|http://images02.olx-st.com/ui/97/85/51/t_1449185395_850828238_1.jpg
94|SAMSUNG GALAXY S5,Original, nuevo, sellado, garantia1 meses, tienda fisica en Miraflores|1389|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/samsung-galaxy-s5-original-nuevo-sellado-garantia1-meses-tienda-fisica-en-miraflores-iid-851566035|http://images03.olx-st.com/ui/53/87/33/t_1449580117_851566035_1.jpg
95|Ipad Air 2 Nuevo Vendo o cambio por Iphone 6 Plus OCACION|1499|TelÃ©fonos - Celulares - Lima|http://lima-lima.olx.com.pe/ipad-air-2-nuevo-vendo-o-cambio-por-iphone-6-plus-ocacion-iid-851742941|http://images01.olx-st.com/ui/97/67/87/t_1449669661_851742941_1.jpg
