id|origen|titulo|link|precio|moneda|monedaSimbolo|condicion|imagen|preciOld
450|li|ETOWAY - Tablet Kids - Cover de goma 8GB 2Mpg Pantalla HD - Celeste|/p/etoway-tablet-kids-cover-de-goma-8gb-2mpg-pantalla-hd-celeste-s28fvp|399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/etoway-1246-4314911-1-product.jpg|
451|li|Smartphone Sony Xperia Z1 C6903 20.7 MP 5" 16GB 4G LTE Desbloqueado - Negro|/p/smartphone-sony-xperia-z1-c6903-207-mp-5-16gb-4g-lte-desbloqueado-negro-s3fo63|1450.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-7486-4167711-1-product.jpg|2300.00
452|li|Motorola - Moto G 2da Generación XT1063 Desbloqueado - Negro|/p/motorola-moto-g-2da-generacio-n-xt1063-desbloqueado-negro-oo6xy3|829.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-2614-6867711-1-product.jpg|1499.00
453|li|Sony Xperia M5 E5606 4g, Libre,16gb,4k,21mpx,octa Core - Negro|/p/sony-xperia-m5-e5606-4g-libre-16gb-4k-21mpx-octa-core-negro-qb5zqi|2399.99|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-7728-5954241-1-product.jpg|3499.99
454|li|Huawei Ascend Mate 7 MT-L09 6'' 16GB 2GB RAM 13MP - Negro - Desbloqueado.|/p/huawei-ascend-mate-7-mt-l09-6-16gb-2gb-ram-13mp-negro-desbloqueado-s294iu|1569.90|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-0814-4372641-1-product.jpg|2189.00
455|li|Smartphone Samsung Galaxy J1 Ace 1GB Quad-Core 5MP Desbloqueado|/p/smartphone-samsung-galaxy-j1-ace-1gb-quad-core-5mp-desbloqueado-wyha76|579.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-7428-1759641-1-product.jpg|699.00
456|li|LG G4 STYLUS H635 8MPX 1.32 GHZ QUADCORE 8GB COLOR PLATEADO|/p/lg-g4-stylus-h635-8mpx-132-ghz-quadcore-8gb-color-plateado-x22zx6|1099.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-2328-1197141-1-product.jpg|1600.00
457|li|LG G3 Mini Beat D722p 13MPX, 8GB 13MP 4G LTE Color Blanco - Desbloqueado|/p/lg-g3-mini-beat-d722p-13mpx-8gb-13mp-4g-lte-color-blanco-desbloqueado-ld45vc|799.90|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-9129-8861841-1-product.jpg|1149.00
458|li|Smartphone Samsung Galaxy S4 Mini Duos I9192 8GB 8MP Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-s4-mini-duos-i9192-8gb-8mp-desbloqueado-blanco-vad6rp|789.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-6486-2887331-1-product.jpg|1049.00
459|li|Smartphone Samsung Galaxy S5 SM-G900M 16GB 16MP 4G LTE Desbloqueado - Negro|/p/smartphone-samsung-galaxy-s5-sm-g900m-16gb-16mp-4g-lte-desbloqueado-negro-n486b7|1539.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-6573-7268711-1-product.jpg|1750.00
460|li|Apple Iphone 6 64gb 4G Nuevo - Color gris spacial Desbloqueado.|/p/apple-iphone-6-64gb-4g-nuevo-color-gris-spacial-desbloqueado-n02ody|2999.90|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-4010-7933541-1-product.jpg|3599.00
461|li|Samsung Galaxy S4 Mini i9192 Android Jelly Bean 8GB Dual SIM 8MP - Blanco|/p/samsung-galaxy-s4-mini-i9192-android-jelly-bean-8gb-dual-sim-8mp-blanco-tr0e1u|779.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9636-3153141-1-product.jpg|1558.00
462|li|Samsung Galaxy A500M - 4G - LTE - 13mp - 16gb - 5.0" - RAM 2GB - NEGRO|/p/samsung-galaxy-a500m-4g-lte-13mp-16gb-50-ram-2gb-negro-onmsmc|1089.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9209-6987141-1-product.jpg|2400.00
463|li|Sony Xperia M2 8GB 8MP 4G LTE Desbloqueado (EQUIPO DE MOVISTAR) - Negro|/p/sony-xperia-m2-8gb-8mp-4g-lte-desbloqueado-equipo-de-movistar-negro-vbkkiz|639.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-0981-2643151-1-product.jpg|980.00
464|li|Smartphone LG G4 STYLUS DUAL SIM-13MPX-5.7 pulgadas - Blanco|/p/smartphone-lg-g4-stylus-dual-sim-13mpx-57-pulgadas-blanco-n5g8po|1089.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-1424-7082241-1-product.jpg|1599.00
465|li|SKY 5.0Q 4G 13MP Desbloqueado - Azul|/p/sky-50q-4g-13mp-desbloqueado-azul-x1fulg|599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sky-3986-1287941-1-product.jpg|719.00
466|li|Iphone 5c 8gb 8mpx Libre Lte 4g Ram 1gb Nuevo Caja Color Blanco - Desbloqueado.|/p/iphone-5c-8gb-8mpx-libre-lte-4g-ram-1gb-nuevo-caja-color-blanco-desbloqueado-ryopva|1149.90|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-4010-4933541-1-product.jpg|1499.00
467|li|Smartphone HTC One M8 32GB Android 4.4.2 - Gris Met?lico|/p/smartphone-htc-one-m8-32gb-android-442-gris-met-lico-opha5z|4000.00|Sol|S/.|nuevo|//media.linio.com.pe/p/htc-4585-664519-1-product.jpg|
468|li|Smartphone Caterpillar Cat S50 4GLte Android (4.4) Impermeable con seguimiento dedo mojado - Negro|/p/smartphone-caterpillar-cat-s50-4glte-android-44-impermeable-con-seguimiento-dedo-mojado-negro-yntlem|1899.99|Sol|S/.|nuevo|//media.linio.com.pe/p/caterpillar-4410-0488321-1-product.jpg|4000.00
469|li|SKY - 4.5D 4G 5MP Desbloqueado - Gris|/p/sky-45d-4g-5mp-desbloqueado-gris-lg3rb8|329.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sky-0470-8381641-1-product.jpg|429.00
470|li|Smartphone Samsung Galaxy A5 Quad - Core 1.2GHz 13MP 16GB 4G LTE Desbloqueado - Negro|/p/smartphone-samsung-galaxy-a5-quad-core-12ghz-13mp-16gb-4g-lte-desbloqueado-negro-jts8rk|1244.99|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9548-9166141-1-product.jpg|1369.00
471|li|Smartphone LG G3 Beat LG D722p 4G LTE 5.0'' 13MP 8GB Color Negro - Desbloqueado.|/p/smartphone-lg-g3-beat-lg-d722p-4g-lte-50-13mp-8gb-color-negro-desbloqueado-oo6uuw|799.90|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-9129-6861841-1-product.jpg|1049.00
472|li|Samsung Galaxy J5 Duos J500M 8GB 13MP 5'' 4G LTE Desbloqueado - Blanco.|/p/samsung-galaxy-j5-duos-j500m-8gb-13mp-5-4g-lte-desbloqueado-blanco-s2uk4m|959.90|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0815-4272641-1-product.jpg|1190.00
473|li|Cell Blue - Smartphone Astro 6 - Desbloqueado de 6 pulg Dual Sim - Negro|/p/cell-blue-smartphone-astro-6-desbloqueado-de-6-pulg-dual-sim-negro-s13b4d|419.00|Sol|S/.|nuevo|//media.linio.com.pe/p/cell-blue-6569-4573151-1-product.jpg|479.00
474|li|Smartphone Verykool Lynx II s3503 3.5"  Dual SIM 3G HSPA Doble Camara 2MP - Azul|/p/smartphone-verykool-lynx-ii-s3503-35-dual-sim-3g-hspa-doble-camara-2mp-azul-osedbp|169.00|Sol|S/.|nuevo|//media.linio.com.pe/p/verykool-7608-6172151-1-product.jpg|300.00
475|li|Samsung Galaxy Ace 4 3G Dual-Core 1.2 GHz Android KitKat 5MP - Blanco|/p/samsung-galaxy-ace-4-3g-dual-core-12-ghz-android-kitkat-5mp-blanco-jozma9|489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0549-9930711-1-product.jpg|600.00
476|li|Smartphone Motorola Moto X 2da Generación XT1097 32GB 13MP - Negro|/p/smartphone-motorola-moto-x-2da-generacio-n-xt1097-32gb-13mp-negro-n2fze5|1549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-4972-7513711-1-product.jpg|2200.00
477|li|Smartphone LG G3 Beat 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-beat-8gb-13mp-desbloqueado-negro-vafsx9|849.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-3466-285519-1-product.jpg|1049.00
478|li|Pidion - Celular Terminal Empresarial HM40 - Negro|/p/pidion-celular-terminal-empresarial-hm40-negro-lecsdv|5700.00|Sol|S/.|nuevo|//media.linio.com.pe/p/pidion-0617-862991-1-product.jpg|5825.00
479|li|Motorola - Moto X 2da Generación XT1097 Snapdragon 801 Quad-core 2.5GHz Android 4.4.4 KitKat 32GB - Negro|/p/motorola-moto-x-2da-generacio-n-xt1097-snapdragon-801-quad-core-25ghz-android-444-kitkat-32gb-negro-ylf4rn|1449.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1899-0862711-1-product.jpg|1999.00
480|li|Alcatel Idol X + Plus 5" 13MP 16GB OctaCore 2GHz Desbloqueado - Blanco|/p/alcatel-idol-x-plus-5-13mp-16gb-octacore-2ghz-desbloqueado-blanco-oo87ia|749.00|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-5476-6818141-1-product.jpg|1600.00
481|li|ETOWAY - Tablet Kids - Cover de goma 8GB 2Mpg Pantalla HD - Celeste|/p/etoway-tablet-kids-cover-de-goma-8gb-2mpg-pantalla-hd-celeste-s28fvp|399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/etoway-1246-4314911-1-product.jpg|
482|li|Smartphone LG G3 Stylus D690 8GB 13MP Dual Sim Desbloqueado - Black Gold|/p/smartphone-lg-g3-stylus-d690-8gb-13mp-dual-sim-desbloqueado-black-gold-rzv2k9|799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-8056-4737711-1-product.jpg|1200.00
483|li|Smartphone Apple iPhone 6 4.7" 64GB 8MP 4G LTE - Gris Espacial|/p/smartphone-apple-iphone-6-47-64gb-8mp-4g-lte-gris-espacial-vbj6dj|2949.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9434-2648711-1-product.jpg|3800.00
484|li|GRÜN LUFT402 Verde|/p/gru-n-luft402-verde-ynsdfl|299.00|Sol|S/.|nuevo|//media.linio.com.pe/p/grun-1821-0475911-1-product.jpg|
485|li|Smartphone Samsung Galaxy S6 32GB Desbloqueado - Negro|/p/smartphone-samsung-galaxy-s6-32gb-desbloqueado-negro-trl80s|2379.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1600-3091421-1-product.jpg|2999.00
486|li|Smartphone Samsung A3 A3000M 16GB M.Interna 1GB de RAM 5MP Blanco|/p/smartphone-samsung-a3-a3000m-16gb-minterna-1gb-de-ram-5mp-blanco-oo6tbd|1239.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3569-6863831-1-product.jpg|2100.00
487|li|Smartphone Samsung Galaxy J1 4GB 5MP Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-j1-4gb-5mp-desbloqueado-blanco-s41si3|619.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9720-4015431-1-product.jpg|1200.00
488|li|Smartphone Motorola Moto G 2014 2da Generacion XT1068 Dual Sim 8GB Desbloqueado - Negro|/p/smartphone-motorola-moto-g-2014-2da-generacion-xt1068-dual-sim-8gb-desbloqueado-negro-yq8224|699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-6327-0084041-1-product.jpg|999.00
489|li|LG - Joy - 4.0 Pulg. Android 4.4 Dual Sim Smartphone Desbloqueado - Blanco|/p/lg-joy-40-pulg-android-44-dual-sim-smartphone-desbloqueado-blanco-tp7vju|399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-6248-3413241-1-product.jpg|500.00
490|li|Smartphone Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-blanco-x2opkc|889.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-6506-1084041-1-product.jpg|1650.00
491|li|Samsung Galaxy S4 Mini i9192 Android Jelly Bean 8GB Dual SIM 8MP - Negro|/p/samsung-galaxy-s4-mini-i9192-android-jelly-bean-8gb-dual-sim-8mp-negro-ymn9j4|779.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9520-0623141-1-product.jpg|980.00
492|li|Smartphone Sony Xperia Z3 Compact D5803 4g 20.7mp 4k Quad Core Desbloqueado - Negro|/p/smartphone-sony-xperia-z3-compact-d5803-4g-207mp-4k-quad-core-desbloqueado-negro-qb4n3z|1699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-8681-5977831-1-product.jpg|1899.00
493|li|Smartphone Samsung Galaxy A3 A300 16GB 8MP Dual Sim Desbloqueado - Negro|/p/smartphone-samsung-galaxy-a3-a300-16gb-8mp-dual-sim-desbloqueado-negro-qb6f5i|889.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5727-5974041-1-product.jpg|1650.00
494|li|Alcatel Touch Idol X+ 16GB 13MP - Negro|/p/alcatel-touch-idol-x-16gb-13mp-negro-jslpxa|1199.00|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-2448-9330041-1-product.jpg|
495|li|Smartphone Doogee Ibiza F2 Desbloqueado Blanco|/p/smartphone-doogee-ibiza-f2-desbloqueado-blanco-tm8lmy|469.99|Sol|S/.|nuevo|//media.linio.com.pe/p/doogee-7995-3958241-1-product.jpg|919.99
496|li|Smartphone Doogee Leo DG280 Desbloqueado Azul|/p/smartphone-doogee-leo-dg280-desbloqueado-azul-x0vw8w|289.99|Sol|S/.|nuevo|//media.linio.com.pe/p/doogee-5073-1368241-1-product.jpg|479.99
497|li|Smartphone Desbloqueado Doble SIM/Chip IQ 6.3 1GB RAM Quad Core Cámara 18MP trasera 8MP frontal|/p/smartphone-desbloqueado-doble-sim-chip-iq-63-1gb-ram-quad-core-ca-mara-18mp-trasera-8mp-frontal-qdkazf|799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/i-mobile-8812-556791-1-product.jpg|
498|li|Smartphone Huawei Ascend G6 4GB 8MP Desbloqueado - Blanco|/p/smartphone-huawei-ascend-g6-4gb-8mp-desbloqueado-blanco-ryq7up|699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-6538-497381-1-product.jpg|999.00
499|li|Smartphone Samsung Galaxy Note 4 32GB 16MP 4G LTE Desbloqueado - Negro|/p/smartphone-samsung-galaxy-note-4-32gb-16mp-4g-lte-desbloqueado-negro-oq2zry|2099.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3367-658202-1-product.jpg|3200.00
500|li|Apple - Iphone 5s 16GB 8MP - Gris Espacial|/p/apple-iphone-5s-16gb-8mp-gris-espacial-jp151g|1899.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-2299-996998-1-product.jpg|2579.00
501|li|Smartphone Samsung Galaxy A5 16GB 5MP 4G LTE - Blanco|/p/smartphone-samsung-galaxy-a5-16gb-5mp-4g-lte-blanco-x0cv2n|1189.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9692-144619-1-product.jpg|1699.00
502|li|Smartphone Apple iPhone 6 Plus 5.5'' 128GB 8MP - Gris Spacial|/p/smartphone-apple-iphone-6-plus-55-128gb-8mp-gris-spacial-qcf2er|3179.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-5085-576129-1-product.jpg|4600.00
503|li|Blu Studio 5.3 Desbloqueado - Negro|/p/blu-studio-53-desbloqueado-negro-vbmr91|420.00|Sol|S/.|nuevo|//media.linio.com.pe/p/blu-6308-261119-1-product.jpg|
504|li|Smartphone Iphone 6 Plus 5.5" 16GB 8MP 4G LTE Desbloqueado - Gris Espacial|/p/smartphone-iphone-6-plus-55-16gb-8mp-4g-lte-desbloqueado-gris-espacial-or9hut|2549.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-2116-639919-1-product.jpg|2900.00
505|li|Smartphone Leotec  Titanium T255W 16GB 8MP Dual Sim Desbloqueado - Blanco|/p/smartphone-leotec-titanium-t255w-16gb-8mp-dual-sim-desbloqueado-blanco-vdwugr|669.00|Sol|S/.|nuevo|//media.linio.com.pe/p/leotec-1051-2261811-1-product.jpg|824.00
506|li|LG - Flip Cover LG G2 Original - Negro|/p/lg-flip-cover-lg-g2-original-negro-vf3y5l|89.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-3225-2070711-1-product.jpg|129.00
507|li|Smartphone Samsung Galaxy Ace 4 Lite Duos 3MP Flash 4GB Desbloqueado - Negro|/p/smartphone-samsung-galaxy-ace-4-lite-duos-3mp-flash-4gb-desbloqueado-negro-n1ul9z|449.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-7546-7681711-1-product.jpg|549.00
508|li|Samsung Galaxy J1 4.3'' 4GB 512MB 5MP 4G LTE Desbloqueado - Blanco|/p/samsung-galaxy-j1-43-4gb-512mb-5mp-4g-lte-desbloqueado-blanco-jrynor|549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8188-9426711-1-product.jpg|799.00
509|li|Motorola - Moto G 2da Generación XT1063 Desbloqueado - Negro|/p/motorola-moto-g-2da-generacio-n-xt1063-desbloqueado-negro-oo6xy3|829.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-2614-6867711-1-product.jpg|1499.00
510|li|Smartphone Samsung S5 Sm G900 16GB 16MP 4G LTE - Negro|/p/smartphone-samsung-s5-sm-g900-16gb-16mp-4g-lte-negro-lgs4od|1498.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5152-821429-1-product.jpg|1900.00
511|li|Smartphone Sony Xperia Z2 D6503 Desbloqueado - Negro|/p/smartphone-sony-xperia-z2-d6503-desbloqueado-negro-leb463|1599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-2766-8667711-1-product.jpg|1899.00
512|li|Smartphone Sony Xperia Z1 C6903 20.7 MP 5" 16GB 4G LTE Desbloqueado - Negro|/p/smartphone-sony-xperia-z1-c6903-207-mp-5-16gb-4g-lte-desbloqueado-negro-s3fo63|1450.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-7486-4167711-1-product.jpg|2300.00
513|li|Samsung -  Galaxy J7- Desbloqueado - 13MP - 16GB - Negro|/p/samsung-galaxy-j7-desbloqueado-13mp-16gb-negro-tnfg3k|1249.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5829-3729241-1-product.jpg|1399.00
514|li|Apple Iphone 6S 16GB 4G LTE LIBRE DE FABRICA - COLOR ORO ROSA ROSE GOLD|/p/apple-iphone-6s-16gb-4g-lte-libre-de-fabrica-color-oro-rosa-rose-gold-wz2xjk|2899.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-4089-1629541-1-product.jpg|38900.00
515|li|Smartphone Latino Alpha LT814 Desbloqueado Negro|/p/smartphone-latino-alpha-lt814-desbloqueado-negro-qdjbhk|349.99|Sol|S/.|nuevo|//media.linio.com.pe/p/latino-3690-5563441-1-product.jpg|619.99
516|li|Sony Xperia M5 E5606 4g, Libre,16gb,4k,21mpx,octa Core,Debloqueado Color Negro|/p/sony-xperia-m5-e5606-4g-libre-16gb-4k-21mpx-octa-core-debloqueado-color-negro-tptbvg|2499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-1415-3382241-1-product.jpg|3500.00
517|li|Advance PR5445 Phablet 3G 7" Procesador INTEL 4GB DualSIM DUALCamara Bluetooth GPS - Gris|/p/advance-pr5445-phablet-3g-7-procesador-intel-4gb-dualsim-dualcamara-bluetooth-gps-gris-tpsuya|348.00|Sol|S/.|nuevo|//media.linio.com.pe/p/advance-8246-3314441-1-product.jpg|599.00
518|li|Smartphone Samsung Galaxy J5  8GB 13MP 5'' 4G LTE Desbloqueado - Negro|/p/smartphone-samsung-galaxy-j5-8gb-13mp-5-4g-lte-desbloqueado-negro-qcchsq|939.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-6087-5791441-1-product.jpg|1400.00
519|li|Smartphone LG G3 Beat 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-beat-8gb-13mp-desbloqueado-negro-vafsx9|849.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-3466-285519-1-product.jpg|1049.00
520|li|Smartphone Motorola Moto X 2da Generación XT1097 32GB 13MP - Negro|/p/smartphone-motorola-moto-x-2da-generacio-n-xt1097-32gb-13mp-negro-n2fze5|1549.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-4972-7513711-1-product.jpg|2200.00
521|li|Smartphone HTC One M8 32GB Android 4.4.2 - Gris Met?lico|/p/smartphone-htc-one-m8-32gb-android-442-gris-met-lico-opha5z|4000.00|Sol|S/.|nuevo|//media.linio.com.pe/p/htc-4585-664519-1-product.jpg|
522|li|Samsung Galaxy Ace 4 3G Dual-Core 1.2 GHz Android KitKat 5MP - Blanco|/p/samsung-galaxy-ace-4-3g-dual-core-12-ghz-android-kitkat-5mp-blanco-jozma9|489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0549-9930711-1-product.jpg|600.00
523|li|Generic - Case Lienzo y Mica Doble para iPhone 5 - Negro|/p/generic-case-lienzo-y-mica-doble-para-iphone-5-negro-tp9c0j|20.00|Sol|S/.|nuevo|//media.linio.com.pe/p/generic-3812-342551-1-product.jpg|40.00
524|li|LG G3 Beat 8GB 13MP Desbloqueado - Blanco|/p/lg-g3-beat-8gb-13mp-desbloqueado-blanco-jt5ae7|799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-7928-9247811-1-product.jpg|999.00
525|li|Smartphone LG L Fino D290N Qualcomm Snapdragon 4.5'' Android KitKat 4GB 8MP 3G - Negro|/p/smartphone-lg-l-fino-d290n-qualcomm-snapdragon-45-android-kitkat-4gb-8mp-3g-negro-n1um35|599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-3547-7630711-1-product.jpg|900.00
526|li|Smartphone Leotec Titanium T255B 16GB 8MP Dual Sim Desbloqueado - Negro|/p/smartphone-leotec-titanium-t255b-16gb-8mp-dual-sim-desbloqueado-negro-qfaszf|659.00|Sol|S/.|nuevo|//media.linio.com.pe/p/leotec-9770-5261811-1-product.jpg|824.00
527|li|Smartphone Apple iPhone 6 PLus 5.5'' iOS 8 64GB - Gris|/p/smartphone-apple-iphone-6-plus-55-ios-8-64gb-gris-yohjar|3179.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-4407-036129-1-product.jpg|4000.00
528|li|Smartphone Sony Xperia Z3 D6603 4G Lte 16GB 20.7MP 3Gb Ram Desbloqueado - Negro|/p/smartphone-sony-xperia-z3-d6603-4g-lte-16gb-207mp-3gb-ram-desbloqueado-negro-vb12c9|1899.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-0807-277329-1-product.jpg|2200.00
529|li|Smartphone LG G3 Stylus Dual SIM Quad Core 8 GB-Negro|/p/smartphone-lg-g3-stylus-dual-sim-quad-core-8-gb-negro-ykv4u3|890.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-1350-0995031-1-product.jpg|1339.00
530|li|Smartphone LG G2 mini dual D618 3G 4.7' 8MP 8GB Desbloqueado - Blanco|/p/smartphone-lg-g2-mini-dual-d618-3g-47-8mp-8gb-desbloqueado-blanco-vcrkee|619.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-5643-2407021-1-product.jpg|1000.00
531|li|Pidion - Celular Terminal Empresarial HM40 - Negro|/p/pidion-celular-terminal-empresarial-hm40-negro-lecsdv|5700.00|Sol|S/.|nuevo|//media.linio.com.pe/p/pidion-0617-862991-1-product.jpg|5825.00
532|li|Smartphone LG G3 Beat D722 Desbloqueado - Negro|/p/smartphone-lg-g3-beat-d722-desbloqueado-negro-opdt5n|819.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-2645-6667711-1-product.jpg|1599.00
533|li|Smartphone Motorola Moto G XT 1040 8GB 5MP 4G LTE Desbloqueado - Negro|/p/smartphone-motorola-moto-g-xt-1040-8gb-5mp-4g-lte-desbloqueado-negro-yq6tat|679.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-9641-0092611-1-product.jpg|999.00
534|li|Smartphone Sony Xperia Z1 Compact D5503 16GB 20.7MP 4G LTE - Negro|/p/smartphone-sony-xperia-z1-compact-d5503-16gb-207mp-4g-lte-negro-ykww3z|1199.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-0744-098329-1-product.jpg|1400.00
535|li|Motorola - Moto X 2da Generación XT1097 Snapdragon 801 Quad-core 2.5GHz Android 4.4.4 KitKat 32GB - Negro|/p/motorola-moto-x-2da-generacio-n-xt1097-snapdragon-801-quad-core-25ghz-android-444-kitkat-32gb-negro-ylf4rn|1449.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1899-0862711-1-product.jpg|1999.00
536|li|Generico - Audifono Bluethooth HBS 730 Universsal - Blanco|/p/generico-audifono-bluethooth-hbs-730-universsal-blanco-ymlz8j|119.00|Sol|S/.|nuevo|//media.linio.com.pe/p/generico-8614-0623711-1-product.jpg|159.00
537|li|Sony Xperia Z3 D6603 16GB 20.7MP 4G LTE - NEGRO|/p/sony-xperia-z3-d6603-16gb-207mp-4g-lte-negro-tnhv8n|4500.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-8135-378619-1-product.jpg|
538|li|Pidion - Celular Terminal Empresarial BIP-5000 - Negro|/p/pidion-celular-terminal-empresarial-bip-5000-negro-lf0as4|3895.00|Sol|S/.|nuevo|//media.linio.com.pe/p/pidion-7203-859202-1-product.jpg|
539|li|Smartphone Samsung Galaxy Ace 4 5MP 4G LTE 4GB Quad-Core 1.2GHz - Negro|/p/smartphone-samsung-galaxy-ace-4-5mp-4g-lte-4gb-quad-core-12ghz-negro-onot51|599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3878-699329-1-product.jpg|699.00
540|li|Lg G4 Stylus 3g Dual Sim H540, 8gb, 13mpx Nuevo En Caja Color Gris - Desbloqueado|/p/lg-g4-stylus-3g-dual-sim-h540-8gb-13mpx-nuevo-en-caja-color-gris-desbloqueado-to0u61|1209.90|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-8168-3611351-1-product.jpg|1549.00
541|li|Smartphone Sony Xperia C4 16GB 13MP 5.5'' Desbloqueado  (EQUIPO DE CLARO)- Negro|/p/smartphone-sony-xperia-c4-16gb-13mp-55-desbloqueado-equipo-de-claro-negro-lhwnrf|1059.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-2682-8043351-1-product.jpg|1500.00
542|li|Smartphone Samsung Galaxy S5 4G LTE 16GB 16MP Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-s5-4g-lte-16gb-16mp-desbloqueado-blanco-jp0esj|1499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-2549-9983351-1-product.jpg|2599.00
543|li|Smartphone LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-negro-wz3j5l|759.90|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-8168-1611351-1-product.jpg|1200.00
